ID No Prog Code YoG CGPA CGPA100 CGPA400
36887 CHE 2010 3.01 2.38 3.40
29520 CHE 2010 2.99 3.06 2.81
68823 CHE 2010 4.12 4.44 4.09
39683 CHE 2010 4.07 3.98 4.53
75243 CHE 2010 4.81 4.84 4.72
45234 CHE 2010 2.25 2.42 2.72
27045 CHE 2010 4.32 4.24 4.63
87745 CHE 2010 3.73 3.32 4.00
95576 CHE 2010 4.60 4.56 4.94
64214 CHE 2010 3.60 3.67 3.38
50159 CHE 2010 4.04 3.89 4.06
35633 CHE 2010 2.66 2.61 2.77
75896 CHE 2010 3.82 3.58 3.78
57264 CHE 2010 3.81 3.76 3.81
30338 CHE 2010 4.51 4.76 4.41
66058 CHE 2010 3.70 3.73 3.38
82891 CHE 2010 4.35 4.11 4.69
87071 CHE 2010 3.83 3.41 4.25
51004 CHE 2010 3.43 3.93 2.72
42485 CHE 2014 1.95 2.84 1.00
62356 CHE 2010 3.87 4.36 4.22
46749 CHE 2010 2.83 3.45 2.47
37470 CHE 2010 3.18 3.04 2.81
92052 CHE 2010 4.29 4.00 4.31
81285 CHE 2010 4.05 3.84 4.28
75838 CHE 2010 4.56 4.40 4.50
42072 CHE 2012 2.04 2.46 2.11
93231 CHE 2010 2.75 2.46 2.28
65087 CHE 2010 3.80 4.07 3.75
78697 CHE 2010 4.67 4.76 4.69
68194 CHE 2010 4.42 4.22 4.25
69509 CHE 2010 3.90 3.78 4.28
61691 CHE 2010 3.81 4.09 3.56
35577 CHE 2010 3.81 4.07 4.06
60825 CHE 2010 3.52 4.02 3.22
89860 CHE 2010 2.95 3.40 2.75
48455 CHE 2011 2.66 3.61 2.56
69167 CHE 2011 3.81 3.70 4.69
52463 CHE 2011 4.22 4.11 4.50
41597 CHE 2011 4.41 4.21 4.78
90907 CHE 2011 3.31 4.06 3.63
64110 CHE 2011 3.29 3.77 3.69
68627 CHE 2011 4.07 4.23 4.31
36276 CHE 2011 3.72 4.15 3.91
70037 CHE 2011 3.04 3.79 3.19
56945 CHE 2011 3.85 4.06 4.09
88428 CHE 2011 3.80 3.94 4.22
88886 CHE 2011 4.66 4.60 4.91
38522 CHE 2012 2.46 3.11 2.27
65651 CHE 2011 4.21 4.17 4.47
37792 CHE 2011 4.08 4.06 4.47
38715 CHE 2011 4.45 4.43 4.72
68538 CHE 2011 4.41 4.70 4.75
